,Channel,CampaignId,TemplateId,TemplateCategory,CampaignTitle,Category,TemplateContent,LongUrl,ScheduleDate,ScheduleTime,Sent,Last_5_Fail,Last_3_Fail,IsDelivered,Click,BotClicks,NotBotClicks,Landed,Login_Last_4_CC,Login_OTP,O_Block,ConsentCTA,ConsentOTP,Set_Pin,Pin_Change,GeneralBlocked,Card_Activated_SameDay,Card_Activated_DiffDay,AlreadyActivated,Managed
215,SMS,236483,6593,Implicit,main_prev_JAN_HYPSB_PrevMonth_A_Card_SMS_N_HYPCB_3ea3,,"Reminder: Activate your new IndusInd Bank Credit Card x{#var1#} by setting a PIN instantly.
Proceed Now: {#var2#} - IndusInd Bank",https://pay.indusind.bank.in/crd/#/managev2/,2026-01-14,12:02:00,36001,0,2278,31493,15605,80,15533,815,523,503,2,2,2,330,6,3.0,351,105,426,339
216,SMS,236509,5517,Explicit,main_CURR_JAN_HYPSB_CurrMonth_A_Card_SMS_HYPCB_4280,,"Dear {#var1#}, Congratulations on receiving your new IndusInd Bank Credit Card. To start using your new card, it is important to activate it: {#var2#} Please follow the steps below:

Set your PIN: click on ""Setup PIN"" to set a secure PIN.
Update preferences and limits: Click on ""Manage/Set Limits"" and adjust the settings as per your choice.

Failure to complete these steps will prevent you from using your new card.

Thank you,
- IndusInd Bank",https://pay.indusind.bank.in/crd/#/managev2/,2026-01-14,12:02:00,8329,0,1300,4756,2762,31,2742,241,134,131,0,0,0,100,2,0.0,74,34,23,15
217,WHATSAPP,241035,1383,Utility,main_Current_Jan_HYPSB_CURRDAY_WA_HYPCB_eb91,,"Dear {#var1#},

You need to activate your new Credit Card ending with xx{#var2#} to perform any transactions.",https://pay.indusind.bank.in/crd/#/managev2/,2026-01-14,16:02:30,552,0,0,238,44,0,44,44,21,21,0,0,0,12,0,,14,4,9,7
218,SMS,241043,6592,Implicit,main_Current_Jan_HYPSB_CURRDAY_SMS_HYPCB_4011,,"Activate Your New Credit Card x{#var1#}
Transactions will not proceed until your card is activated.
ACTIVATE now: {#var2#} - IndusInd Bank",https://pay.indusind.bank.in/crd/#/managev2/,2026-01-14,15:02:30,1575,0,21,1504,949,11,942,245,174,171,0,0,0,134,1,0.0,109,40,29,20
219,EMAIL,241045,2003,Promotional,main_Current_Jan_HYPSB_CURRDAY_EML_HYPCB_4689,,Important communication for your NEW IndusInd Bank Credit Card…,https://pay.indusind.bank.in/crd/#/managev2/,2026-01-14,17:30:00,1482,0,0,1353,110,0,110,106,58,56,0,0,0,44,0,0.0,8,36,8,4
220,SMS,241040,6592,Implicit,main_Current_Jan_HYPSB_CURRDAY_SMS_HYPCB_4011,,"Activate Your New Credit Card x{#var1#}
Transactions will not proceed until your card is activated.
ACTIVATE now: {#var2#} - IndusInd Bank",https://pay.indusind.bank.in/crd/#/managev2/,2026-01-13,15:02:30,1998,0,10,1943,1129,25,1120,528,377,366,0,0,0,295,5,2.0,255,69,42,32
221,WHATSAPP,241032,1383,Utility,main_Current_Jan_HYPSB_CURRDAY_WA_HYPCB_eb91,,"Dear {#var1#},

You need to activate your new Credit Card ending with xx{#var2#} to perform any transactions.",https://pay.indusind.bank.in/crd/#/managev2/,2026-01-13,16:02:30,619,0,0,246,52,0,52,52,27,27,0,0,0,13,0,,15,7,11,9
222,SMS,241345,6255,Explicit,main_RTG_JAN_HYPSB_crd_rest_dec_strat_1_19976_20251222_1f6b5c_HYPCB_cde1,,"Dear {#var1#}, This is an urgent reminder to activate your new IndusInd Bank Visa Credit Card to avoid Card cancellation. By activating your Card today, you will also get a complimentary Times Prime membership worth INR 1199.
To activate your Card for usage, click: {#var2#} - IndusInd Bank",https://pay.indusind.bank.in/crd/#/manage/timhjoiuytfghjiy/,2026-01-13,16:02:45,10506,0,2673,5986,3561,22,3545,235,136,132,0,0,0,88,4,1.0,98,19,51,35
223,EMAIL,236466,2002,Promotional,main_prev_JAN_HYPSB_PrvMnth_A_Crd_EML_nw_HYPCB_9a8a,,URGENT! Enable your NEW IndusInd Bank Credit Card,https://pay.indusind.bank.in/crd/#/managev2/,2026-01-13,11:00:00,36761,0,0,28980,171,0,171,163,99,90,3,3,3,54,2,1.0,54,20,62,56
224,EMAIL,241042,2003,Promotional,main_Current_Jan_HYPSB_CURRDAY_EML_HYPCB_4689,,Important communication for your NEW IndusInd Bank Credit Card…,https://pay.indusind.bank.in/crd/#/managev2/,2026-01-13,17:30:00,1805,0,0,1665,137,0,137,133,61,58,0,0,0,47,2,1.0,12,35,3,2
225,WHATSAPP,236508,1383,Utility,main_CURR_JAN_HYPSB_CurrMnth_A_Card_WA_N_231225_HYPCB_d361,,"Dear {#var1#},

You need to activate your new Credit Card ending with xx{#var2#} to perform any transactions.",https://pay.indusind.bank.in/crd/#/managev2/,2026-01-13,14:02:00,4223,0,0,1965,158,0,158,154,84,81,0,0,0,47,0,,48,21,50,39
226,WHATSAPP,241030,1383,Utility,main_Current_Jan_HYPSB_CURRDAY_WA_HYPCB_eb91,,"Dear {#var1#},

You need to activate your new Credit Card ending with xx{#var2#} to perform any transactions.",https://pay.indusind.bank.in/crd/#/managev2/,2026-01-12,16:02:30,1922,0,0,843,104,0,104,102,54,49,0,0,0,29,0,,39,4,25,14
227,SMS,236507,5517,Explicit,main_CURR_JAN_HYPSB_CurrMonth_A_Card_SMS_HYPCB_4280,,"Dear {#var1#}, Congratulations on receiving your new IndusInd Bank Credit Card. To start using your new card, it is important to activate it: {#var2#} Please follow the steps below:

Set your PIN: click on ""Setup PIN"" to set a secure PIN.
Update preferences and limits: Click on ""Manage/Set Limits"" and adjust the settings as per your choice.

Failure to complete these steps will prevent you from using your new card.

Thank you,
- IndusInd Bank",https://pay.indusind.bank.in/crd/#/managev2/,2026-01-12,12:02:00,6777,0,920,3775,2096,19,2081,164,96,90,0,0,0,56,1,1.0,43,20,16,9
228,EMAIL,241039,2003,Promotional,main_Current_Jan_HYPSB_CURRDAY_EML_HYPCB_4689,,Important communication for your NEW IndusInd Bank Credit Card…,https://pay.indusind.bank.in/crd/#/managev2/,2026-01-12,17:30:00,3505,0,0,2956,137,0,137,129,68,66,0,0,0,50,2,1.0,23,33,18,16
229,SMS,236481,6593,Implicit,main_prev_JAN_HYPSB_PrevMonth_A_Card_SMS_N_HYPCB_3ea3,,"Reminder: Activate your new IndusInd Bank Credit Card x{#var1#} by setting a PIN instantly.
Proceed Now: {#var2#} - IndusInd Bank",https://pay.indusind.bank.in/crd/#/managev2/,2026-01-12,12:02:00,46998,0,3016,41532,20147,98,20067,1066,717,690,64,56,62,425,9,31.0,414,152,458,351
230,SMS,241037,6592,Implicit,main_Current_Jan_HYPSB_CURRDAY_SMS_HYPCB_4011,,"Activate Your New Credit Card x{#var1#}
Transactions will not proceed until your card is activated.
ACTIVATE now: {#var2#} - IndusInd Bank",https://pay.indusind.bank.in/crd/#/managev2/,2026-01-12,15:02:30,3755,0,98,3554,2078,34,2069,648,456,448,0,0,0,336,8,3.0,299,102,111,82
231,SMS,236505,5517,Explicit,main_CURR_JAN_HYPSB_CurrMonth_A_Card_SMS_HYPCB_4280,,"Dear {#var1#}, Congratulations on receiving your new IndusInd Bank Credit Card. To start using your new card, it is important to activate it: {#var2#} Please follow the steps below:

Set your PIN: click on ""Setup PIN"" to set a secure PIN.
Update preferences and limits: Click on ""Manage/Set Limits"" and adjust the settings as per your choice.

Failure to complete these steps will prevent you from using your new card.

Thank you,
- IndusInd Bank",https://pay.indusind.bank.in/crd/#/managev2/,2026-01-11,12:02:00,7132,0,933,3880,1810,27,1792,206,113,110,0,0,0,73,3,1.0,64,16,16,9
232,SMS,236480,6593,Implicit,main_prev_JAN_HYPSB_PrevMonth_A_Card_SMS_N_HYPCB_3ea3,,"Reminder: Activate your new IndusInd Bank Credit Card x{#var1#} by setting a PIN instantly.
Proceed Now: {#var2#} - IndusInd Bank",https://pay.indusind.bank.in/crd/#/managev2/,2026-01-11,12:02:00,47809,0,3031,41940,20335,70,20269,1120,720,692,10,9,10,432,5,18.0,493,118,546,443
233,WHATSAPP,236506,1383,Utility,main_CURR_JAN_HYPSB_CurrMnth_A_Card_WA_N_231225_HYPCB_d361,,"Dear {#var1#},

You need to activate your new Credit Card ending with xx{#var2#} to perform any transactions.",https://pay.indusind.bank.in/crd/#/managev2/,2026-01-10,14:02:00,3701,0,0,1725,187,0,187,185,98,97,0,0,0,65,0,,67,22,56,42
234,SMS,236479,6593,Implicit,main_prev_JAN_HYPSB_PrevMonth_A_Card_SMS_N_HYPCB_3ea3,,"Reminder: Activate your new IndusInd Bank Credit Card x{#var1#} by setting a PIN instantly.
Proceed Now: {#var2#} - IndusInd Bank",https://pay.indusind.bank.in/crd/#/managev2/,2026-01-09,12:02:00,49459,0,3093,43986,21486,76,21424,1259,813,651,7,7,8,416,8,13.0,410,151,503,417
235,SMS,241027,6592,Implicit,main_Current_Jan_HYPSB_CURRDAY_SMS_HYPCB_4011,,"Activate Your New Credit Card x{#var1#}
Transactions will not proceed until your card is activated.
ACTIVATE now: {#var2#} - IndusInd Bank",https://pay.indusind.bank.in/crd/#/managev2/,2026-01-09,15:02:30,2084,0,10,2034,1244,18,1237,585,436,420,0,0,0,345,7,6.0,269,101,30,24
236,EMAIL,241026,2003,Promotional,main_Current_Jan_HYPSB_CURRDAY_EML_HYPCB_4689,,Important communication for your NEW IndusInd Bank Credit Card…,https://pay.indusind.bank.in/crd/#/managev2/,2026-01-09,17:30:00,1861,0,0,1719,156,0,156,151,74,68,0,0,0,51,2,3.0,12,40,5,3
237,SMS,236503,5517,Explicit,main_CURR_JAN_HYPSB_CurrMonth_A_Card_SMS_HYPCB_4280,,"Dear {#var1#}, Congratulations on receiving your new IndusInd Bank Credit Card. To start using your new card, it is important to activate it: {#var2#} Please follow the steps below:

Set your PIN: click on ""Setup PIN"" to set a secure PIN.
Update preferences and limits: Click on ""Manage/Set Limits"" and adjust the settings as per your choice.

Failure to complete these steps will prevent you from using your new card.

Thank you,
- IndusInd Bank",https://pay.indusind.bank.in/crd/#/managev2/,2026-01-09,12:02:00,7735,0,950,4310,2406,26,2390,467,284,239,0,0,0,201,5,1.0,149,61,18,13
238,WHATSAPP,241025,1383,Utility,main_Current_Jan_HYPSB_CURRDAY_WA_HYPCB_eb91,,"Dear {#var1#},

You need to activate your new Credit Card ending with xx{#var2#} to perform any transactions.",https://pay.indusind.bank.in/crd/#/managev2/,2026-01-09,16:02:30,638,0,0,305,49,0,49,49,21,21,0,0,0,12,0,,12,4,7,5
239,EMAIL,236465,2002,Promotional,main_prev_JAN_HYPSB_PrvMnth_A_Crd_EML_nw_HYPCB_9a8a,,URGENT! Enable your NEW IndusInd Bank Credit Card,https://pay.indusind.bank.in/crd/#/managev2/,2026-01-08,11:00:00,51961,0,0,39545,293,0,293,278,179,170,6,5,6,87,4,11.0,62,56,97,87
240,SMS,236501,5517,Explicit,main_CURR_JAN_HYPSB_CurrMonth_A_Card_SMS_HYPCB_4280,,"Dear {#var1#}, Congratulations on receiving your new IndusInd Bank Credit Card. To start using your new card, it is important to activate it: {#var2#} Please follow the steps below:

Set your PIN: click on ""Setup PIN"" to set a secure PIN.
Update preferences and limits: Click on ""Manage/Set Limits"" and adjust the settings as per your choice.

Failure to complete these steps will prevent you from using your new card.

Thank you,
- IndusInd Bank",https://pay.indusind.bank.in/crd/#/managev2/,2026-01-07,12:02:00,6362,0,944,3517,1989,37,1968,463,210,206,0,0,0,157,8,1.0,115,49,22,15
241,SMS,236478,6593,Implicit,main_prev_JAN_HYPSB_PrevMonth_A_Card_SMS_N_HYPCB_3ea3,,"Reminder: Activate your new IndusInd Bank Credit Card x{#var1#} by setting a PIN instantly.
Proceed Now: {#var2#} - IndusInd Bank",https://pay.indusind.bank.in/crd/#/managev2/,2026-01-07,12:02:00,54491,0,3380,46931,24142,105,24049,1643,1069,1029,8,6,8,609,6,26.0,672,191,777,622
242,EMAIL,236464,2002,Promotional,main_prev_JAN_HYPSB_PrvMnth_A_Crd_EML_nw_HYPCB_9a8a,,URGENT! Enable your NEW IndusInd Bank Credit Card,https://pay.indusind.bank.in/crd/#/managev2/,2026-01-06,11:00:00,56313,0,0,43648,400,0,400,377,229,217,3,3,3,116,2,5.0,117,56,153,130
243,WHATSAPP,236504,1383,Utility,main_CURR_JAN_HYPSB_CurrMnth_A_Card_WA_N_231225_HYPCB_d361,,"Dear {#var1#},

You need to activate your new Credit Card ending with xx{#var2#} to perform any transactions.",https://pay.indusind.bank.in/crd/#/managev2/,2026-01-06,14:02:00,3143,0,0,1670,166,0,166,165,76,74,0,0,0,40,0,,58,16,67,53
244,SMS,236499,5517,Explicit,main_CURR_JAN_HYPSB_CurrMonth_A_Card_SMS_HYPCB_4280,,"Dear {#var1#}, Congratulations on receiving your new IndusInd Bank Credit Card. To start using your new card, it is important to activate it: {#var2#} Please follow the steps below:

Set your PIN: click on ""Setup PIN"" to set a secure PIN.
Update preferences and limits: Click on ""Manage/Set Limits"" and adjust the settings as per your choice.

Failure to complete these steps will prevent you from using your new card.

Thank you,
- IndusInd Bank",https://pay.indusind.bank.in/crd/#/managev2/,2026-01-05,12:02:00,3889,0,883,2166,1183,14,1171,116,75,74,0,0,0,54,4,0.0,50,7,24,19
245,SMS,236477,6593,Implicit,main_prev_JAN_HYPSB_PrevMonth_A_Card_SMS_N_HYPCB_3ea3,,"Reminder: Activate your new IndusInd Bank Credit Card x{#var1#} by setting a PIN instantly.
Proceed Now: {#var2#} - IndusInd Bank",https://pay.indusind.bank.in/crd/#/managev2/,2026-01-05,12:02:00,60831,0,3607,54736,28888,130,28774,2243,1483,1441,5,4,5,914,14,22.0,977,285,1101,870
246,SMS,236451,6592,Implicit,main_5dec_HYPSB_CURRDAY_SMS_HYPCB_7adf,,"Activate Your New Credit Card x{#var1#}
Transactions will not proceed until your card is activated.
ACTIVATE now: {#var2#} - IndusInd Bank",https://pay.indusind.bank.in/crd/#/managev2/,2026-01-05,15:02:00,1834,0,40,1749,1085,23,1078,431,317,307,0,0,0,251,8,1.0,233,51,58,41
247,SMS,236497,5517,Explicit,main_CURR_JAN_HYPSB_CurrMonth_A_Card_SMS_HYPCB_4280,,"Dear {#var1#}, Congratulations on receiving your new IndusInd Bank Credit Card. To start using your new card, it is important to activate it: {#var2#} Please follow the steps below:

Set your PIN: click on ""Setup PIN"" to set a secure PIN.
Update preferences and limits: Click on ""Manage/Set Limits"" and adjust the settings as per your choice.

Failure to complete these steps will prevent you from using your new card.

Thank you,
- IndusInd Bank",https://pay.indusind.bank.in/crd/#/managev2/,2026-01-04,12:02:00,4044,0,897,2266,1250,16,1238,168,78,76,0,0,0,37,2,0.0,30,11,13,11
248,SMS,236476,6593,Implicit,main_prev_JAN_HYPSB_PrevMonth_A_Card_SMS_N_HYPCB_3ea3,,"Reminder: Activate your new IndusInd Bank Credit Card x{#var1#} by setting a PIN instantly.
Proceed Now: {#var2#} - IndusInd Bank",https://pay.indusind.bank.in/crd/#/managev2/,2026-01-04,12:02:00,62727,0,3631,56193,29618,134,29506,2551,1679,1628,3,2,3,992,15,8.0,1206,203,1214,995
249,SMS,236447,6592,Implicit,main_5dec_HYPSB_CURRDAY_SMS_HYPCB_7adf,,"Activate Your New Credit Card x{#var1#}
Transactions will not proceed until your card is activated.
ACTIVATE now: {#var2#} - IndusInd Bank",https://pay.indusind.bank.in/crd/#/managev2/,2026-01-03,15:02:00,1717,0,38,1627,937,16,930,300,213,203,0,0,0,163,3,0.0,135,46,35,29
250,WHATSAPP,236502,1383,Utility,main_CURR_JAN_HYPSB_CurrMnth_A_Card_WA_N_231225_HYPCB_d361,,"Dear {#var1#},

You need to activate your new Credit Card ending with xx{#var2#} to perform any transactions.",https://pay.indusind.bank.in/crd/#/managev2/,2026-01-03,14:02:00,2661,0,0,1298,93,0,93,91,45,42,0,0,0,16,1,,12,9,19,12
251,EMAIL,236459,2003,Promotional,main_5dec_HYPSB_CURRDAY_EML_HYPCB_102e,,Important communication for your NEW IndusInd Bank Credit Card…,https://pay.indusind.bank.in/crd/#/managev2/,2026-01-03,14:00:00,1714,0,0,1508,92,0,92,89,45,44,0,0,0,25,3,0.0,16,12,10,9
252,WHATSAPP,236444,1383,Utility,main_5dec_HYPSB_CURRDAY_WA_HYPCB_858e,,"Dear {#var1#},

You need to activate your new Credit Card ending with xx{#var2#} to perform any transactions.",https://pay.indusind.bank.in/crd/#/managev2/,2026-01-02,13:02:00,4778,0,0,2466,198,0,198,198,109,101,0,0,0,37,2,,44,21,54,41
253,EMAIL,236458,2003,Promotional,main_5dec_HYPSB_CURRDAY_EML_HYPCB_102e,,Important communication for your NEW IndusInd Bank Credit Card…,https://pay.indusind.bank.in/crd/#/managev2/,2026-01-02,14:00:00,5517,0,0,4429,104,0,104,103,72,67,0,0,0,30,2,0.0,8,22,18,13
254,SMS,236445,6592,Implicit,main_5dec_HYPSB_CURRDAY_SMS_HYPCB_7adf,,"Activate Your New Credit Card x{#var1#}
Transactions will not proceed until your card is activated.
ACTIVATE now: {#var2#} - IndusInd Bank",https://pay.indusind.bank.in/crd/#/managev2/,2026-01-02,15:02:00,5526,0,309,5041,2869,15,2859,464,313,304,0,0,0,153,6,0.0,171,64,139,110
255,SMS,236475,6593,Implicit,main_prev_JAN_HYPSB_PrevMonth_A_Card_SMS_N_HYPCB_3ea3,,"Reminder: Activate your new IndusInd Bank Credit Card x{#var1#} by setting a PIN instantly.
Proceed Now: {#var2#} - IndusInd Bank",https://pay.indusind.bank.in/crd/#/managev2/,2026-01-02,12:02:00,69951,0,3904,63269,33873,180,33725,3579,2305,2246,13,12,12,1440,36,35.0,1593,362,1479,1172
256,SMS,236443,6592,Implicit,main_5dec_HYPSB_CURRDAY_SMS_HYPCB_7adf,,"Activate Your New Credit Card x{#var1#}
Transactions will not proceed until your card is activated.
ACTIVATE now: {#var2#} - IndusInd Bank",https://pay.indusind.bank.in/crd/#/managev2/,2026-01-01,15:02:00,8032,0,406,7403,4377,43,4350,863,579,566,1,0,0,339,12,3.0,391,77,235,177
257,EMAIL,236463,2002,Promotional,main_prev_JAN_HYPSB_PrvMnth_A_Crd_EML_nw_HYPCB_9a8a,,URGENT! Enable your NEW IndusInd Bank Credit Card,https://pay.indusind.bank.in/crd/#/managev2/,2026-01-01,11:00:00,68493,0,0,53253,615,0,615,597,386,374,5,5,5,206,10,9.0,194,98,191,160
258,SMS,236439,6592,Implicit,main_5dec_HYPSB_CURRDAY_SMS_HYPCB_7adf,,"Activate Your New Credit Card x{#var1#}
Transactions will not proceed until your card is activated.
ACTIVATE now: {#var2#} - IndusInd Bank",https://pay.indusind.bank.in/crd/#/managev2/,2025-12-30,15:12:00,2905,0,76,2761,1623,16,1613,479,329,318,0,0,0,239,4,0.0,277,7,63,43
259,WHATSAPP,236500,1383,Utility,main_CURR_JAN_HYPSB_CurrMnth_A_Card_WA_N_231225_HYPCB_d361,,"Dear {#var1#},

You need to activate your new Credit Card ending with xx{#var2#} to perform any transactions.",https://pay.indusind.bank.in/crd/#/managev2/,2025-12-30,14:12:00,62318,0,0,27663,1382,0,1382,1345,596,580,0,0,0,238,5,,488,11,477,376
260,EMAIL,236462,2002,Promotional,main_prev_JAN_HYPSB_PrvMnth_A_Crd_EML_nw_HYPCB_9a8a,,URGENT! Enable your NEW IndusInd Bank Credit Card,https://pay.indusind.bank.in/crd/#/managev2/,2025-12-30,11:00:00,994,0,0,866,3,0,3,3,2,2,1,1,1,1,0,0.0,1,0,0,0
261,SMS,236437,6592,Implicit,main_5dec_HYPSB_CURRDAY_SMS_HYPCB_7adf,,"Activate Your New Credit Card x{#var1#}
Transactions will not proceed until your card is activated.
ACTIVATE now: {#var2#} - IndusInd Bank",https://pay.indusind.bank.in/crd/#/managev2/,2025-12-29,15:12:00,3283,0,29,3187,1948,38,1932,766,510,503,0,0,0,410,10,3.0,388,74,74,47
262,SMS,236494,5517,Explicit,main_CURR_JAN_HYPSB_CurrMonth_A_Card_SMS_HYPCB_4280,,"Dear {#var1#}, Congratulations on receiving your new IndusInd Bank Credit Card. To start using your new card, it is important to activate it: {#var2#} Please follow the steps below:

Set your PIN: click on ""Setup PIN"" to set a secure PIN.
Update preferences and limits: Click on ""Manage/Set Limits"" and adjust the settings as per your choice.

Failure to complete these steps will prevent you from using your new card.

Thank you,
- IndusInd Bank",https://pay.indusind.bank.in/crd/#/managev2/,2025-12-29,12:12:00,73419,0,21166,40225,22033,142,21912,808,419,411,0,0,0,208,5,30.0,192,85,198,157
263,EMAIL,236454,2003,Promotional,main_5dec_HYPSB_CURRDAY_EML_HYPCB_102e,,Important communication for your NEW IndusInd Bank Credit Card…,https://pay.indusind.bank.in/crd/#/managev2/,2025-12-29,14:00:00,3300,0,0,3013,170,0,170,164,72,65,0,0,0,45,4,1.0,29,17,5,4
264,SMS,236473,6593,Implicit,main_prev_JAN_HYPSB_PrevMonth_A_Card_SMS_N_HYPCB_3ea3,,"Reminder: Activate your new IndusInd Bank Credit Card x{#var1#} by setting a PIN instantly.
Proceed Now: {#var2#} - IndusInd Bank",https://pay.indusind.bank.in/crd/#/managev2/,2025-12-29,12:12:00,1176,0,54,1082,580,1,579,13,5,5,0,0,0,2,0,0.0,2,1,2,2
265,SMS,236472,6593,Implicit,main_prev_JAN_HYPSB_PrevMonth_A_Card_SMS_N_HYPCB_3ea3,,"Reminder: Activate your new IndusInd Bank Credit Card x{#var1#} by setting a PIN instantly.
Proceed Now: {#var2#} - IndusInd Bank",https://pay.indusind.bank.in/crd/#/managev2/,2025-12-28,12:12:00,1198,0,54,1097,586,2,584,27,16,16,1,1,1,11,0,0.0,14,1,10,8
266,SMS,236493,5517,Explicit,main_CURR_JAN_HYPSB_CurrMonth_A_Card_SMS_HYPCB_4280,,"Dear {#var1#}, Congratulations on receiving your new IndusInd Bank Credit Card. To start using your new card, it is important to activate it: {#var2#} Please follow the steps below:

Set your PIN: click on ""Setup PIN"" to set a secure PIN.
Update preferences and limits: Click on ""Manage/Set Limits"" and adjust the settings as per your choice.

Failure to complete these steps will prevent you from using your new card.

Thank you,
- IndusInd Bank",https://pay.indusind.bank.in/crd/#/managev2/,2025-12-28,12:12:00,74128,0,21271,40518,22086,165,21950,973,426,408,0,0,0,176,9,9.0,183,46,158,118
267,WHATSAPP,236498,1383,Utility,main_CURR_JAN_HYPSB_CurrMnth_A_Card_WA_N_231225_HYPCB_d361,,"Dear {#var1#},

You need to activate your new Credit Card ending with xx{#var2#} to perform any transactions.",https://pay.indusind.bank.in/crd/#/managev2/,2025-12-27,14:12:00,67605,0,0,32263,1773,0,1773,1740,719,688,0,0,0,218,6,,374,128,470,365
268,EMAIL,236283,2002,Promotional,PrvMnth_A_Crd_EML_nw,,URGENT! Enable your NEW IndusInd Bank Credit Card,https://pay.indusind.bank.in/crd/#/managev2/,2025-12-25,09:00:00,1439,0,0,1261,6,0,6,6,4,3,0,0,0,2,0,0.0,1,1,1,1
269,SMS,236271,6592,Implicit,CURRDAY_SMS,,"Activate Your New Credit Card x{#var1#}
Transactions will not proceed until your card is activated.
ACTIVATE now: {#var2#} - IndusInd Bank",https://pay.indusind.bank.in/crd/#/managev2/,2025-12-24,15:12:45,2581,0,69,2455,1455,33,1440,522,372,364,0,0,0,297,11,4.0,241,79,47,38
270,SMS,236281,6593,Implicit,PrevMonth_A_Card_SMS_N,,"Reminder: Activate your new IndusInd Bank Credit Card x{#var1#} by setting a PIN instantly.
Proceed Now: {#var2#} - IndusInd Bank",https://pay.indusind.bank.in/crd/#/managev2/,2025-12-24,16:12:45,1453,0,62,1323,719,7,713,29,11,10,1,0,0,6,0,0.0,4,4,6,5
271,SMS,236282,5517,Explicit,CurrMonth_A_Card_SMS,,"Dear {#var1#}, Congratulations on receiving your new IndusInd Bank Credit Card. To start using your new card, it is important to activate it: {#var2#} Please follow the steps below:

Set your PIN: click on ""Setup PIN"" to set a secure PIN.
Update preferences and limits: Click on ""Manage/Set Limits"" and adjust the settings as per your choice.

Failure to complete these steps will prevent you from using your new card.

Thank you,
- IndusInd Bank",https://pay.indusind.bank.in/crd/#/managev2/,2025-12-24,16:12:45,44081,0,12419,24041,13076,92,13000,761,451,441,0,0,0,278,7,37.0,213,117,192,150
272,EMAIL,236272,2003,Promotional,CURRDAY_EML,,Important communication for your NEW IndusInd Bank Credit Card…,https://pay.indusind.bank.in/crd/#/managev2/,2025-12-24,17:30:00,2574,0,0,2250,105,0,105,102,48,47,0,0,0,29,2,0.0,14,16,5,4
273,WHATSAPP,236275,1383,Utility,CURRDAY_WA,,"Dear {#var1#},

You need to activate your new Credit Card ending with xx{#var2#} to perform any transactions.",https://pay.indusind.bank.in/crd/#/managev2/,2025-12-24,16:12:30,1338,0,0,559,52,0,52,51,28,28,0,0,0,17,0,,19,4,13,8
274,WHATSAPP,236247,1383,Utility,CurrMnth_A_Card_WA_N_231225,,"Dear {#var1#},

You need to activate your new Credit Card ending with xx{#var2#} to perform any transactions.",https://pay.indusind.bank.in/crd/#/managev2/,2025-12-23,16:12:30,43669,0,0,19917,1552,0,1552,1516,773,742,0,0,0,287,6,,418,139,525,402
275,EMAIL,235610,2003,Promotional,crd_rest_dec_strat_1_19960_20251222_feb779,,Set the PIN for your new IndusInd Bank Credit Card to activate it instantly.,https://pay.indusind.bank.in/crd/#/managev2/,2025-12-22,10:30:00,53350,0,0,42514,785,0,785,751,475,464,0,0,0,323,11,30.0,219,146,288,245
276,WHATSAPP,235609,1383,Utility,crd_rest_dec_strat_1_19958_20251222_bd4ec5,,"Dear {#var1#},

You need to activate your new Credit Card ending with xx{#var2#} to perform any transactions.",https://pay.indusind.bank.in/crd/#/managev2/,2025-12-22,10:12:30,1094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
277,EMAIL,235611,2003,Promotional,crd_rest_dec_strat_1_19957_20251222_2b70bb,,Set your IndusInd Bank Credit Card PIN & enjoy the benefits,https://pay.indusind.bank.in/crd/#/managev2/,2025-12-22,10:30:00,1864,0,0,1483,9,0,9,9,4,3,1,1,1,2,0,0.0,0,2,1,1
278,SMS,235607,6255,Explicit,crd_rest_dec_strat_1_19976_20251222_1f6b5c,,"Dear {#var1#}, This is an urgent reminder to activate your new IndusInd Bank Visa Credit Card to avoid Card cancellation. By activating your Card today, you will also get a complimentary Times Prime membership worth INR 1199.
To activate your Card for usage, click: {#var2#} - IndusInd Bank",https://pay.indusind.bank.in/crd/#/manage/timhjoiuytfghjiy/,2025-12-22,10:12:30,21953,0,6496,11949,6057,31,6032,576,375,367,1,0,1,176,9,9.0,245,49,234,177
279,SMS,235608,6607,Implicit,crd_rest_dec_strat_1_19975_20251222_8aa387,,"Activate Your Card!
Set your PIN & activate your IndusInd Bank Credit Card to enjoy seamless transactions.
Start here: {#var1#} - IndusInd Bank",https://pay.indusind.bank.in/crd/#/managev2/,2025-12-22,10:12:30,8,0,0,8,3,0,3,0,0,0,0,0,0,0,0,0.0,0,0,0,0
280,SMS,235617,6164,Implicit,crd_rest_dec_strat_1_19956_20251221_051fb3,,"IMMEDIATE ACTION NEEDED!
As per RBI guidelines, your Credit Card will be cancelled if not activated now. Click on the Link {#var1#} and activate your card now to avoid cancellation
- IndusInd Bank",https://pay.indusind.bank.in/crd/#/manage/,2025-12-21,10:12:30,1911,0,80,1777,931,3,928,63,37,33,0,0,0,16,0,1.0,20,5,19,14
281,SMS,235616,6593,Implicit,crd_rest_dec_strat_1_19959_20251221_f8c66e,,"Reminder: Activate your new IndusInd Bank Credit Card x{#var1#} by setting a PIN instantly.
Proceed Now: {#var2#} - IndusInd Bank",https://pay.indusind.bank.in/crd/#/managev2/,2025-12-21,10:12:30,55927,0,2967,50181,24359,157,24240,3120,2123,2063,0,0,0,1406,26,45.0,1360,472,1339,1095
